token_id,session_number,speaker1,speaker2,speaker1_id,speaker2_id,speaker1_gender,speaker2_gender,word_start_time,word_end_time,word_number_in_ipu,word_number_in_turn,word_number_in_task,total_number_of_words_in_ipu,total_number_of_words_in_turn,total_number_of_words_in_task,silence_before_word,silence_after_word,word,word_pos_tag,word_pos_tag_simplified,word_duration,word_number_of_syllables,word_speaking_rate_syllables_per_sec,word_speaking_rate_syllables_per_sec_speaker_normalized,word_speaking_rate_phones_per_sec,word_speaking_rate_phones_per_sec_speaker_normalized,word_tobi_break_index,word_tobi_pitch_accent,word_tobi_phrase_accent,word_tobi_boundary_tone,word_tobi_phrase_accent_boundary_tone,word_tobi_hif0_time,Stanford_PoS,Coreference_IDs
s02.objects.1.A.965.88,2,A,B,103,104,f,m,965.881569,966.255,1,4,480,1,27,536,1.2241,0.5675,so,RB,R,0.3734,1,2.6779,-0.9806,5.3557,-1.0536,4,H*,H-,L%,H-L%,966.0182,RB,
s02.objects.1.A.966.82,2,A,B,103,104,f,m,966.8225,967.605,1,5,481,1,27,536,0.5675,0.47,um,UH,O,0.7825,1,1.278,-1.6905,2.5559,-1.6746,4,H*,H-,L%,H-L%,966.8786,,
s02.objects.1.A.968.08,2,A,B,103,104,f,m,968.075,968.4325,1,6,482,6,27,536,0.47,0.0,okay,UH,O,0.3575,2,5.5944,0.4984,8.3916,-0.3802,4-,H+!H*,L-,L%,L-L%,968.1987,JJ,
s02.objects.1.A.968.43,2,A,B,103,104,f,m,968.4325,968.551569,2,7,483,6,27,536,0.0,0.0,I,PRP,O,0.1191,1,8.3985,1.9204,8.3985,-0.3787,1,_,_,_,_,,PRP,158
s02.objects.1.A.968.55,2,A,B,103,104,f,m,968.551569,968.7375,3,8,484,6,27,536,0.0,0.0,think,VBP,V,0.1859,1,5.3783,0.3888,21.5134,2.5302,1,L+H*,_,_,_,968.7375,VBP,
s02.objects.1.A.968.74,2,A,B,103,104,f,m,968.7375,968.8275,4,9,485,6,27,536,0.0,0.0,I,PRP,O,0.09,1,11.1111,3.2959,11.1111,0.223,1,_,_,_,_,,PRP,158
s02.objects.1.A.968.83,2,A,B,103,104,f,m,968.8275,969.101569,5,10,486,6,27,536,0.0,0.0,got,VBD,V,0.2741,1,3.6487,-0.4883,10.9461,0.1864,1,L+!H*,_,_,_,,VBD,
s02.objects.1.A.969.10,2,A,B,103,104,f,m,969.101569,969.2075,6,11,487,6,27,536,0.0,0.3925,it,PRP,O,0.1059,1,9.4401,2.4486,18.8802,1.9462,4,_,L-,H%,L-H%,,PRP,332
s02.objects.1.A.969.60,2,A,B,103,104,f,m,969.6,969.7675,1,12,488,2,27,536,0.3925,0.0,just,RB,R,0.1675,1,5.9701,0.6889,23.8806,3.0553,1,H*,_,_,_,969.6705,RB,
s02.objects.1.A.969.77,2,A,B,103,104,f,m,969.7675,970.185,2,13,489,2,27,536,0.0,0.6566,wh-,XX,O,0.4175,1,2.3952,-1.124,2.3952,-1.7103,4,_,H-,L%,H-L%,,,
s02.objects.1.A.970.84,2,A,B,103,104,f,m,970.841569,971.07,1,14,490,1,27,536,0.6566,0.2,um,UH,O,0.2284,1,4.3777,-0.1186,8.7554,-0.2996,4,H*,H-,L%,H-L%,970.8934,,
s02.objects.1.A.971.27,2,A,B,103,104,f,m,971.27,971.3875,1,15,491,7,27,536,0.2,0.0,the,DT,O,0.1175,1,8.5106,1.9772,17.0213,1.5338,1,_,_,_,_,,DT,
s02.objects.1.A.971.39,2,A,B,103,104,f,m,971.3875,971.715,2,16,492,7,27,536,0.0,0.0,first,JJ,J,0.3275,1,3.0534,-0.7902,12.2137,0.4675,1,L+H*,_,_,_,971.6119,JJ,239
s02.objects.1.A.971.72,2,A,B,103,104,f,m,971.715,971.821569,3,17,493,7,27,536,0.0,0.0,thing,NN,N,0.1066,1,9.3836,2.4199,28.1508,4.0024,1,_,_,_,_,,NN,
s02.objects.1.A.971.82,2,A,B,103,104,f,m,971.821569,971.891569,4,18,494,7,27,536,0.0,0.0,you,PRP,O,0.07,1,14.2857,4.9058,28.5714,4.0957,1,_,_,_,_,,PRP,
s02.objects.1.A.971.89,2,A,B,103,104,f,m,971.891569,972.285,5,19,495,7,27,536,0.0,0.0,described,VBD,V,0.3934,2,5.0835,0.2393,20.3339,2.2686,1,!H*,_,_,_,,VBD,
s02.objects.1.A.972.28,2,A,B,103,104,f,m,972.285,972.325,6,20,496,7,27,536,0.0,0.0,to,IN,O,0.04,1,25.0,10.3391,50.0,8.8487,1,_,_,_,_,,TO,
s02.objects.1.A.972.33,2,A,B,103,104,f,m,972.325,972.48,7,21,497,7,27,536,0.0,0.445,me,PRP,O,0.155,1,6.4516,0.9331,12.9032,0.6204,4,H*,H-,L%,H-L%,,PRP,158
s02.objects.1.A.972.92,2,A,B,103,104,f,m,972.925,973.0675,1,22,498,6,27,536,0.445,0.0,the,DT,O,0.1425,1,7.0175,1.2201,14.0351,0.8715,1,_,_,_,_,,DT,
s02.objects.1.A.973.07,2,A,B,103,104,f,m,973.0675,973.505,2,23,499,6,27,536,0.0,0.0,point,NN,N,0.4375,1,2.2857,-1.1795,9.1429,-0.2136,1,H*,_,_,_,973.3701,NN,
s02.objects.1.A.973.50,2,A,B,103,104,f,m,973.505,973.68,3,24,500,6,27,536,0.0,0.0,of,IN,O,0.175,1,5.7143,0.5592,11.4286,0.2934,1,_,_,_,_,,IN,
s02.objects.1.A.973.68,2,A,B,103,104,f,m,973.68,973.8225,4,25,501,6,27,536,0.0,0.0,the,DT,O,0.1425,1,7.0175,1.2201,14.0351,0.8715,2,_,_,_,_,,DT,300
s02.objects.1.A.973.82,2,A,B,103,104,f,m,973.8225,974.485,5,26,502,6,27,536,0.0,0.0,top,NN,N,0.6625,1,1.5094,-1.5731,4.5283,-1.2371,3-,!H*,H-,_,H-,,JJ,300
s02.objects.1.A.974.49,2,A,B,103,104,f,m,974.485,975.2075,6,27,503,6,27,536,0.0,1.7325,leaf,NN,N,0.7225,1,1.3841,-1.6367,4.1522,-1.3206,4,L+H*,H-,H%,H-H%,974.8568,NN,300
s02.objects.1.A.976.94,2,A,B,103,104,f,m,976.94,977.1225,1,1,504,2,2,536,1.7325,0.0,and,CC,O,0.1825,1,5.4795,0.4401,15.0685,1.1007,1,H*,_,_,_,976.9743,CC,
s02.objects.1.A.977.12,2,A,B,103,104,f,m,977.1225,977.405,2,2,505,2,2,536,0.0,0.3966,then,RB,R,0.2825,1,3.5398,-0.5435,10.6195,0.1139,4,_,H-,L%,H-L%,,RB,
s02.objects.1.A.977.80,2,A,B,103,104,f,m,977.801569,978.2275,1,1,506,12,12,536,0.3966,0.0,yeah,UH,O,0.4259,1,2.3478,-1.148,4.6956,-1.2,1,H*,_,_,_,978.1007,NN,
s02.objects.1.A.978.23,2,A,B,103,104,f,m,978.2275,978.3525,2,2,507,12,12,536,0.0,0.0,on,IN,O,0.125,1,8.0,1.7183,16.0,1.3073,1,_,_,_,_,,IN,
s02.objects.1.A.978.35,2,A,B,103,104,f,m,978.3525,978.465,3,3,508,12,12,536,0.0,0.0,th-,DT,O,0.1125,1,8.8889,2.169,8.8889,-0.2699,3p,_,!H-,_,!H-,,,
s02.objects.1.A.978.47,2,A,B,103,104,f,m,978.465,978.6325,4,4,509,12,12,536,0.0,0.0,on,IN,O,0.1675,1,5.9701,0.6889,11.9403,0.4069,1,_,_,_,_,,IN,
s02.objects.1.A.978.63,2,A,B,103,104,f,m,978.6325,978.711569,5,5,510,12,12,536,0.0,0.0,the,DT,O,0.0791,1,12.6472,4.0749,25.2944,3.3689,1,_,_,_,_,,DT,157
s02.objects.1.A.978.71,2,A,B,103,104,f,m,978.711569,978.9925,6,6,511,12,12,536,0.0,0.0,left,VBN,V,0.2809,1,3.5596,-0.5335,14.2384,0.9166,3,H*,H-,_,H-,978.7699,NN,157
s02.objects.1.A.978.99,2,A,B,103,104,f,m,978.9925,979.2325,7,7,512,12,12,536,0.0,0.0,that,DT,O,0.24,1,4.1667,-0.2256,12.5,0.531,1,L+H*,_,_,_,,WDT,157
s02.objects.1.A.979.23,2,A,B,103,104,f,m,979.2325,979.53,8,8,513,12,12,536,0.0,0.0,lines,VBZ,V,0.2975,1,3.3613,-0.634,13.4454,0.7407,1,_,_,_,_,979.296,NNS,252
s02.objects.1.A.979.53,2,A,B,103,104,f,m,979.53,979.735,9,9,514,12,12,536,0.0,0.0,up,RP,O,0.205,1,4.878,0.1351,9.7561,-0.0776,1,H*,_,_,_,,RP,157
s02.objects.1.A.979.74,2,A,B,103,104,f,m,979.735,979.85,10,10,515,12,12,536,0.0,0.0,with,IN,O,0.115,1,8.6957,2.071,26.087,3.5447,1,_,_,_,_,,IN,157
s02.objects.1.A.979.85,2,A,B,103,104,f,m,979.85,979.9925,11,11,516,12,12,536,0.0,0.0,the,DT,O,0.1425,1,7.0175,1.2201,14.0351,0.8715,1,_,_,_,_,,DT,157
s02.objects.1.A.979.99,2,A,B,103,104,f,m,979.9925,980.6575,12,12,517,12,12,536,0.0,5.6325,lash,NN,N,0.665,1,1.5038,-1.5759999999999998,4.5113,-1.2409,4,!H*,H-,H%,H-H%,,VBP,157
s02.objects.1.A.986.29,2,A,B,103,104,f,m,986.29,986.415711,1,1,518,8,8,536,5.6325,0.0,so,RB,R,0.1257,1,7.9548,1.6953,15.9095,1.2873,1,_,_,_,_,,RB,
s02.objects.1.A.986.42,2,A,B,103,104,f,m,986.415711,986.615,2,2,519,8,8,536,0.0,0.0,there's,EX_BES,C,0.1993,1,5.0178,0.206,17.5624,1.6539,1,H*,_,_,_,986.4762,EX_VBZ,
s02.objects.1.A.986.62,2,A,B,103,104,f,m,986.615,986.73,3,3,520,8,8,536,0.0,0.0,like,UH,O,0.115,1,8.6957,2.071,26.087,3.5447,1,_,_,_,_,,IN,
s02.objects.1.A.986.73,2,A,B,103,104,f,m,986.73,986.7725,4,4,521,8,8,536,0.0,0.0,a,DT,O,0.0425,1,23.5294,9.5933,23.5294,2.9774,1,_,_,_,_,,DT,
s02.objects.1.A.986.77,2,A,B,103,104,f,m,986.7725,986.9875,5,5,522,8,8,536,0.0,0.0,little,JJ,J,0.215,2,9.3023,2.3787,20.9302,2.4009,1,!H*,_,_,_,,JJ,
s02.objects.1.A.986.99,2,A,B,103,104,f,m,986.9875,987.085,6,6,523,8,8,536,0.0,0.0,bit,NN,N,0.0975,1,10.2564,2.8625,30.7692,4.5832,1,_,_,_,_,,NN,
s02.objects.1.A.987.09,2,A,B,103,104,f,m,987.085,987.155,7,7,524,8,8,536,0.0,0.0,of,IN,O,0.07,1,14.2857,4.9058,28.5714,4.0957,1,_,_,_,_,,IN,
s02.objects.1.A.987.15,2,A,B,103,104,f,m,987.155,987.6325,8,8,525,8,8,536,0.0,5.4675,green,JJ,J,0.4775,1,2.0942,-1.2766,8.377,-0.3835,4,!H*,H-,H%,H-H%,,JJ,
s02.objects.1.A.99.71,2,A,B,103,104,f,m,99.71,100.335252,1,1,1,7,22,96,13.685,0.0,okay,UH,O,0.6253,2,3.1987,-0.7165,4.7981,-1.1773,4-,H+!H*,H-,L%,H-L%,99.7149,JJ,
s02.objects.1.A.993.10,2,A,B,103,104,f,m,993.1,993.7525,1,1,526,1,6,536,5.4675,2.6475,okay,UH,O,0.6525,2,3.0651,-0.7842,4.5977,-1.2217,4,H+!H*,L-,L%,L-L%,993.1375,JJ,
s02.objects.1.A.996.40,2,A,B,103,104,f,m,996.4,996.505558,1,2,527,5,6,536,2.6475,0.0,I,PRP,O,0.1056,1,9.4735,2.4655,9.4735,-0.1403,1,_,_,_,_,,PRP,158
s02.objects.1.A.996.51,2,A,B,103,104,f,m,996.505558,996.9275,2,3,528,5,6,536,0.0,0.0,think,VBP,V,0.4219,1,2.37,-1.1367,9.48,-0.1388,1,L+H*,_,_,_,996.8578,VBP,
s02.objects.1.A.996.93,2,A,B,103,104,f,m,996.9275,997.095558,3,4,529,5,6,536,0.0,0.0,I,PRP,O,0.1681,1,5.9503,0.6789,5.9503,-0.9217,1,L*,_,_,_,,PRP,158
s02.objects.1.A.997.10,2,A,B,103,104,f,m,997.095558,997.41,4,5,530,5,6,536,0.0,0.0,got,VBD,V,0.3144,1,3.1802,-0.7259,9.5407,-0.1254,1,_,_,_,_,,VBD,
s02.objects.1.A.997.41,2,A,B,103,104,f,m,997.41,997.66,5,6,531,5,6,536,0.0,2.1131,it,PRP,O,0.25,1,4.0,-0.3102,8.0,-0.4671,4,L+H*,H-,L%,H-L%,,PRP,310
s02.objects.1.A.999.77,2,A,B,103,104,f,m,999.773051,999.98,1,1,532,5,5,536,2.1131,0.0,okay,UH,O,0.2069,2,9.6642,2.5622,14.4963,0.9738,3,H*,L-,_,L-,999.7986,JJ,
s02.objects.1.A.999.98,2,A,B,103,104,f,m,999.98,1000.1075,2,2,533,5,5,536,0.0,0.0,I'm,PRP_VBP,C,0.1275,1,7.8431,1.6387,15.6863,1.2377,1,_,_,_,_,,PRP_VBP,158
s02.objects.1.B.1043.16,2,B,A,104,103,m,f,1043.1575,1043.6925,1,1,1,1,1,6,18.765,0.62,mmhm,UH,O,0.535,2,3.7383,-0.331,5.6075,-1.0327,4,H*,L-,H%,L-H%,1043.1668,,
s02.objects.1.B.1044.31,2,B,A,104,103,m,f,1044.3125,1044.8275,1,1,2,1,1,6,0.62,4.7325,mmhm,UH,O,0.515,2,3.8835,-0.2426,5.8252,-0.9808,4,H*,L-,H%,L-H%,1044.5046,,
s02.objects.1.B.1049.56,2,B,A,104,103,m,f,1049.56,1050.261856,1,1,3,1,1,6,4.7325,5.6306,mmhm,UH,O,0.7019,2,2.8496,-0.8718,4.2744,-1.3508,4,H*,L-,H%,L-H%,1049.8337,,
s02.objects.1.B.1055.89,2,B,A,104,103,m,f,1055.8925,1056.4175,1,1,4,1,1,6,5.6306,9.6225,mmhm,UH,O,0.525,2,3.8095,-0.2876,5.7143,-1.0072,4,H*,H-,L%,H-L%,1055.9398,,
s02.objects.1.B.1066.04,2,B,A,104,103,m,f,1066.04,1066.4575,1,1,5,1,2,6,9.6225,2.6525,okay,UH,O,0.4175,2,4.7904,0.3093,7.1856,-0.6562,4,H*,H-,L%,H-L%,1066.2065,JJ,
s02.objects.1.B.1069.11,2,B,A,104,103,m,f,1069.11,1069.4775,1,2,6,1,2,6,2.6525,12.185,okay,UH,O,0.3675,2,5.4422,0.7059,8.1633,-0.4229,4,H*,H-,L%,H-L%,1069.3281,JJ,
s02.objects.1.B.1081.66,2,B,A,104,103,m,f,1081.6625,1082.5075,1,1,1,1,6,318,12.185,0.22,so,RB,R,0.845,1,1.1834,-1.8858,2.3669,-1.8059,4,H*,L-,H%,L-H%,1081.9479,IN,
s02.objects.1.B.1082.73,2,B,A,104,103,m,f,1082.7275,1083.127667,1,2,2,5,6,318,0.22,0.0,the,DT,O,0.4002,1,2.499,-1.0852,4.9979,-1.1782,3-,H*,X-?,_,X-?,1082.8817,DT,264
s02.objects.1.B.1083.13,2,B,A,104,103,m,f,1083.127667,1083.82,2,3,3,5,6,318,0.0,0.0,mermaid,NN,N,0.6923,2,2.8888,-0.848,7.222,-0.6475,4,H*,H-,H%,H-H%,1083.4742,NN,264
s02.objects.1.B.1083.82,2,B,A,104,103,m,f,1083.82,1083.9925,3,4,4,5,6,318,0.0,0.0,the,DT,O,0.1725,1,5.7971,0.9219,11.5942,0.3956,1,_,_,_,_,,DT,
s02.objects.1.B.1083.99,2,B,A,104,103,m,f,1083.9925,1084.21,4,5,5,5,6,318,0.0,0.0,yellow,JJ,J,0.2175,2,9.1954,2.99,18.3908,2.0172,1,H*,_,_,_,,JJ,
s02.objects.1.B.1084.21,2,B,A,104,103,m,f,1084.21,1084.7625,5,6,6,5,6,318,0.0,1.6775,mermaid,NN,N,0.5525,2,3.6199,-0.403,9.0498,-0.2114,4,H*,H-,H%,H-H%,1084.413,NN,
s02.objects.1.B.1086.44,2,B,A,104,103,m,f,1086.44,1086.5325,1,1,7,10,14,318,1.6775,0.0,uh,UH,O,0.0925,1,10.8108,3.9731,10.8108,0.2087,3,H*,H-,_,H-,1086.4752,,
s02.objects.1.B.1086.53,2,B,A,104,103,m,f,1086.5325,1086.6725,2,2,8,10,14,318,0.0,0.0,why,WRB,R,0.14,1,7.1429,1.7409,17.8571,1.8899,1,H*,_,_,_,1086.6725,WRB,
s02.objects.1.B.1086.67,2,B,A,104,103,m,f,1086.6725,1086.7225,3,3,9,10,14,318,0.0,0.0,do,VBP,V,0.05,1,20.0,9.5653,40.0,7.1729,0,_,_,_,_,,VBP,
s02.objects.1.B.1086.72,2,B,A,104,103,m,f,1086.7225,1086.755,4,4,10,10,14,318,0.0,0.0,I,PRP,O,0.0325,1,30.7692,16.119,30.7692,4.9706,0,_,_,_,_,,PRP,158
s02.objects.1.B.1086.76,2,B,A,104,103,m,f,1086.755,1086.84,5,5,11,10,14,318,0.0,0.0,always,RB,R,0.085,2,23.5294,11.7131,58.8235,11.664,1,_,_,_,_,,RB,
s02.objects.1.B.1086.84,2,B,A,104,103,m,f,1086.84,1086.9175,6,6,12,10,14,318,0.0,0.0,get,VBP,V,0.0775,1,12.9032,5.2464,38.7097,6.8651,3,H*,H-,_,H-,,VBP,
s02.objects.1.B.1086.92,2,B,A,104,103,m,f,1086.9175,1087.06,7,7,13,10,14,318,0.0,0.0,the,DT,O,0.1425,1,7.0175,1.6646,14.0351,0.978,1,_,_,_,_,,DT,
s02.objects.1.B.1087.06,2,B,A,104,103,m,f,1087.06,1087.23,8,8,14,10,14,318,0.0,0.0,hard,JJ,J,0.17,1,5.8824,0.9738,20.5882,2.5415,1,H*,_,_,_,1087.0978,JJ,
s02.objects.1.B.1087.23,2,B,A,104,103,m,f,1087.23,1087.495,9,9,15,10,14,318,0.0,0.0,ones,NNS,N,0.265,1,3.7736,-0.3095,15.0943,1.2307,4,!H*,H-,H%,H-H%,,NNS,
s02.objects.1.B.1087.49,2,B,A,104,103,m,f,1087.495,1087.895,10,10,16,10,14,318,0.0,1.2327,is,VBZ,V,0.4,1,2.5,-1.0846,5.0,-1.1777,4,H*,H-,L%,H-L%,1087.7123,VBZ,
s02.objects.1.B.1089.13,2,B,A,104,103,m,f,1089.127667,1089.31,1,11,17,1,14,318,1.2327,0.1591,is,VBZ,V,0.1823,1,5.4845,0.7317,10.9689,0.2465,4,H*,L-,L%,L-L%,1089.1531,VBZ,
s02.objects.1.B.1089.47,2,B,A,104,103,m,f,1089.469058,1090.0475,1,12,18,3,14,318,0.1591,0.0,underneath,IN,O,0.5784,3,5.1863,0.5502,12.1015,0.5167,4,L+H*,L-,H%,L-H%,1089.6867,IN,
s02.objects.1.B.1090.05,2,B,A,104,103,m,f,1090.0475,1090.16,2,13,19,3,14,318,0.0,0.0,the,DT,O,0.1125,1,8.8889,2.8035,17.7778,1.871,1,_,_,_,_,,DT,192
s02.objects.1.B.1090.16,2,B,A,104,103,m,f,1090.16,1090.7125,3,14,20,3,14,318,0.0,3.7325,iron,NN,N,0.5525,2,3.6199,-0.403,5.4299,-1.0751,4,H*,H-,H%,H-H%,1090.4415,NN,192
s02.objects.1.B.1094.44,2,B,A,104,103,m,f,1094.445,1094.5525,1,1,21,8,10,318,3.7325,0.0,are,VBP,V,0.1075,1,9.3023,3.0551,12.4031,0.5886,1,H*,_,_,_,,VBP,
s02.objects.1.B.1094.55,2,B,A,104,103,m,f,1094.5525,1094.6475,2,2,22,8,10,318,0.0,0.0,you,PRP,O,0.095,1,10.5263,3.7999,21.0526,2.6523,1,_,_,_,_,1094.5644,PRP,
s02.objects.1.B.1094.65,2,B,A,104,103,m,f,1094.6475,1094.865,3,3,23,8,10,318,0.0,0.0,able,JJ,J,0.2175,2,9.1954,2.99,16.092,1.4687,1,!H*,_,_,_,,JJ,
s02.objects.1.B.1094.87,2,B,A,104,103,m,f,1094.865,1094.95,4,4,24,8,10,318,0.0,0.0,to,TO,O,0.085,1,11.7647,4.5536,23.5294,3.2432,1,_,_,_,_,,TO,
s02.objects.1.B.1094.95,2,B,A,104,103,m,f,1094.95,1095.2225,5,5,25,8,10,318,0.0,0.0,move,VB,V,0.2725,1,3.6697,-0.3727,11.0092,0.2561,1,!H*,_,_,_,,VB,
s02.objects.1.B.1095.22,2,B,A,104,103,m,f,1095.2225,1095.318627,6,6,26,8,10,318,0.0,0.0,it,PRP,O,0.0961,1,10.4029,3.7248,20.8058,2.5934,1,_,_,_,_,,PRP,192
s02.objects.1.B.1095.32,2,B,A,104,103,m,f,1095.318627,1095.7225,7,7,27,8,10,318,0.0,0.0,underneath,IN,O,0.4039,3,7.4281,1.9145,17.3322,1.7646,3,!H*,H-,_,H-,,IN,
s02.objects.1.B.1095.72,2,B,A,104,103,m,f,1095.7225,1095.9025,8,8,28,8,10,318,0.0,0.1723,oth-,DT,O,0.18,1,5.5556,0.7749,11.1111,0.2804,1p,_,_,_,_,,,
s02.objects.1.B.1096.07,2,B,A,104,103,m,f,1096.0748230000004,1096.3375,1,9,29,2,10,318,0.1723,0.0,other,JJ,J,0.2627,2,7.6139,2.0276,12.6899,0.657,1,H*,_,_,_,1096.1041,JJ,
s02.objects.1.B.1096.34,2,B,A,104,103,m,f,1096.3375,1096.8425,2,10,30,2,10,318,0.0,1.6261,items,NNS,N,0.505,2,3.9604,-0.1958,9.901,-0.0083,4,!H*,H-,H%,H-H%,,NNS,
s02.objects.1.B.1098.47,2,B,A,104,103,m,f,1098.468627,1098.568627,1,1,31,9,9,318,1.6261,0.0,or,CC,O,0.1,1,10.0,3.4796,13.3333,0.8106,1,_,_,_,_,,CC,
s02.objects.1.B.1098.57,2,B,A,104,103,m,f,1098.568627,1098.6825,2,2,32,9,9,318,0.0,0.0,does,VBZ,V,0.1139,1,8.7817,2.7382,26.3451,3.915,1,H*,_,_,_,,VBZ,
s02.objects.1.B.1098.68,2,B,A,104,103,m,f,1098.6825,1098.7475,3,3,33,9,9,318,0.0,0.0,it,PRP,O,0.065,1,15.3846,6.7565,30.7692,4.9706,1,_,_,_,_,,PRP,192
s02.objects.1.B.1098.75,2,B,A,104,103,m,f,1098.7475,1098.928627,4,4,34,9,9,318,0.0,0.0,sit,VB,V,0.1811,1,5.521,0.7539,16.563,1.5811,1,H*,_,_,_,1098.8494,VB,
s02.objects.1.B.1098.93,2,B,A,104,103,m,f,1098.928627,1099.068627,5,5,35,9,9,318,0.0,0.0,on,IN,O,0.14,1,7.1429,1.7409,14.2857,1.0378,1,_,_,_,_,,IN,
s02.objects.1.B.1099.07,2,B,A,104,103,m,f,1099.068627,1099.225,6,6,36,9,9,318,0.0,0.0,top,NN,N,0.1564,1,6.395,1.2858,19.1849,2.2067,1,!H*,_,_,_,,NN,337
s02.objects.1.B.1099.22,2,B,A,104,103,m,f,1099.225,1099.328627,7,7,37,9,9,318,0.0,0.0,of,IN,O,0.1036,1,9.65,3.2666,19.3,2.2341,1,_,_,_,_,,IN,337
s02.objects.1.B.1099.33,2,B,A,104,103,m,f,1099.328627,1099.395,8,8,38,9,9,318,0.0,0.0,the,DT,O,0.0664,1,15.0664,6.5628,30.1327,4.8187,1,_,_,_,_,,DT,337
s02.objects.1.B.1099.39,2,B,A,104,103,m,f,1099.395,1099.68,9,9,39,9,9,318,0.0,2.445,iron,NN,N,0.285,2,7.0175,1.6646,10.5263,0.1408,4,!H*,X-?,H%,X-?H%,,NN,337
s02.objects.1.B.1102.12,2,B,A,104,103,m,f,1102.125,1102.5075,1,1,40,2,12,318,2.445,0.0,okay,UH,O,0.3825,2,5.2288,0.5760000000000001,7.8431,-0.4993,4,H*,L-,L%,L-L%,1102.2944,JJ,338
s02.objects.1.B.1102.51,2,B,A,104,103,m,f,1102.5075,1102.9575,2,2,41,2,12,318,0.0,0.46,well,UH,O,0.45,1,2.2222,-1.2536,6.6667,-0.78,4,H*,X-?,L%,X-?L%,1102.6307,RB,338
s02.objects.1.B.1103.42,2,B,A,104,103,m,f,1103.4175,1104.0375,1,3,42,1,12,318,0.46,2.9225,um,UH,O,0.62,1,1.6129,-1.6244,3.2258,-1.601,4,H*,L-,H%,L-H%,1103.4376,,
s02.objects.1.B.1106.96,2,B,A,104,103,m,f,1106.96,1107.595,1,4,43,1,12,318,2.9225,0.0951,the,DT,O,0.635,1,1.5748,-1.6476,3.1496,-1.6192,4,H*,X-?,L%,X-?L%,1107.1523,DT,338
s02.objects.1.B.1107.69,2,B,A,104,103,m,f,1107.690133,1107.9175,1,5,44,1,12,318,0.0951,0.1765,b-,NN,N,0.2274,1,4.3982,0.0706,6.5973,-0.7966,1p,_,_,_,_,,,
s02.objects.1.B.1108.09,2,B,A,104,103,m,f,1108.0939939999996,1108.5825,1,6,45,1,12,318,0.1765,0.7825,back,RB,R,0.4885,1,2.0471,-1.3602,6.1412,-0.9054,4,L+H*,H-?,X%?,H-?X%?,,NN,338
s02.objects.1.B.1109.37,2,B,A,104,103,m,f,1109.365,1109.630102,1,7,46,6,12,318,0.7825,0.0,like,IN,O,0.2651,1,3.7721,-0.3104,11.3164,0.3294,1,H*,_,_,_,1109.4552,IN,338
s02.objects.1.B.1109.63,2,B,A,104,103,m,f,1109.630102,1109.825,2,8,47,6,12,318,0.0,0.0,the,DT,O,0.1949,1,5.1309,0.5165,10.2618,0.0777,1,_,_,_,_,,DT,339
s02.objects.1.B.1109.83,2,B,A,104,103,m,f,1109.825,1110.1325,3,9,48,6,12,318,0.0,0.0,butt,NN,N,0.3075,1,3.252,-0.6269,9.7561,-0.0429,3,!H*,H-,_,H-,,NN,339
s02.objects.1.B.1110.13,2,B,A,104,103,m,f,1110.1325,1110.250102,4,10,49,6,12,318,0.0,0.0,of,IN,O,0.1176,1,8.5033,2.5688,17.0065,1.6869,1,_,_,_,_,,IN,339
s02.objects.1.B.1110.25,2,B,A,104,103,m,f,1110.250102,1110.3275,5,11,50,6,12,318,0.0,0.0,the,DT,O,0.0774,1,12.9202,5.2568,25.8405,3.7946,1,_,_,_,_,,DT,339
s02.objects.1.B.1110.33,2,B,A,104,103,m,f,1110.3275,1110.9075,6,12,51,6,12,318,0.0,0.43,mermaid,NN,N,0.58,2,3.4483,-0.5075,8.6207,-0.3138,4,H*,H-,H%,H-H%,1110.5745,NN,339
s02.objects.1.B.1111.34,2,B,A,104,103,m,f,1111.3375,1111.4975,1,1,52,3,8,318,0.43,0.0,that,DT,O,0.16,1,6.25,1.1975,18.75,2.1029,1,_,_,_,_,,DT,
s02.objects.1.B.1111.50,2,B,A,104,103,m,f,1111.4975,1111.690102,2,2,53,3,8,318,0.0,0.0,little,JJ,J,0.1926,2,10.3841,3.7134,23.3642,3.2038,1,H*,_,_,_,1111.5578,JJ,
s02.objects.1.B.1111.69,2,B,A,104,103,m,f,1111.690102,1111.8915880000004,3,3,54,3,8,318,0.0,0.1834,like,UH,O,0.2015,1,4.9631,0.4144,14.8894,1.1818,4,_,L-,L%,L-L%,,IN,
s02.objects.1.B.1112.08,2,B,A,104,103,m,f,1112.075,1112.1825,1,4,55,5,8,318,0.1834,0.0,s-,XX,O,0.1075,1,9.3023,3.0551,13.9535,0.9585,1p,_,_,_,_,,,
s02.objects.1.B.1112.18,2,B,A,104,103,m,f,1112.1825,1112.31,2,5,56,5,8,318,0.0,0.0,where,WRB,R,0.1275,1,7.8431,2.1671,23.5294,3.2432,1,_,_,_,_,,WRB,
s02.objects.1.B.1112.31,2,B,A,104,103,m,f,1112.31,1112.38,3,6,57,5,8,318,0.0,0.0,it,PRP,O,0.07,1,14.2857,6.0878,28.5714,4.4462,1,_,_,_,_,,PRP,338
s02.objects.1.B.1112.38,2,B,A,104,103,m,f,1112.38,1112.7625,4,7,58,5,8,318,0.0,0.0,sticks,VBZ,V,0.3825,1,2.6144,-1.015,13.0719,0.7482,1,H*,_,_,_,1112.5713,VBZ,
